Sentence,Hyperbole,Metaphor
What they do is find a pro- 2nd Amendment physician who is widely respected for his professionalism and acknowledged as so by the NRA.,0,0
"But just as burglars rarely rob anyone in broad daylight, Poverty darkens the world enough that criminals can take advantage of their unfortunate victims.",1,1
"This provision is the centerpiece of the Council's work, and it casts severe doubts on the competence of the Council's ""Working Party"" even in its own narrow field of patent law .",0,1
Government agencies inhabit a rather different world from private sector corporations.,1,1
Dirt and dust made the gun fail .,0,0
http://news.bbc.co.uk/1/hi/uk/1993597.stm An opinion poll commissioned by BBC News Online found that 44% of those asked believe immigration has damaged Britain over the last 50 years.,0,1
"guns in the hands of criminals cause problems gun control doesn't do much, if anything, to solve that problem guns in the hands of honest people tend to prevent crimes gun control tends to decrease those numbers gun control therefore tends to increase crime",0,0
"When we believe He redeemed us from the curse of poverty and wrap all of our words and actions around that belief, then we strengthen the faith barrier against the attack of poverty .",1,1
"Last year, the government saw its radical tax-reform bill mauled by lawmakers .",0,1
"When youâ€™re middle class, youâ€™re not going to get â€œ hated â€ for your wealth or â€œpitiedâ€ for lack thereof.",0,0
State and county marriage license requirements often change.,0,0
"For many centuries now, and in particular during the twentieth century, we have been suffering tragic defeats all over the lands of Islam .",1,0
CSDP just released a new paper addressing a question that has attracted much recent attention: Does posting a copyrighted work on a website or sharing it over a peer-to-peer file-sharing network like KaZaA infringe the exclusive rights that U.S. law grants to copyright owners?,0,0
"In pursuing this philosophical method, Novgorodtsev participated somewhat in the religious rebirth of Russia at the end of last century, he himself becoming more religious later in his life, finding in Christianity the solution for the dilemma which occupied him; the relation between the absolute and the relative.",1,1
For Christians to place this kind of condition on the love shown to the House of Israel is to once again facilitate the complete and total collapse of Jewish-Christian relationsan assertion proven consistently through history.,1,1
It appears to me they suffer from bureaucratic menopause .,1,1
"Although the vaccine will not cure chronic hepatitis, it is 95% effective in preventing infections from developing, and is the mainstay for hepatitis B virus prevention in endemic Asian regions where universal vaccination as part of the infant immunisation schedule has been promulgated by WHO since 1991.",0,0
CNN exit polls indicated that the economy was rated first (52% of voters) as the most important issue facing the country; gun control scored zero .,0,1
"Some APA's believe that revoking China's ""most favored nation"" trading status is counterproductive because doing so would hurt Hong Kong, the most democratic and capitalist area of China.",0,1
Following the World Wars the West expanded great efforts in spreading its un-Islamic propaganda throughout the world of Islam .,1,1
"""The anti-Taliban, anti-Qaeda commanders were furious and dejected,"" reported the Times of Dec. 13, "" believing that they had negotiated a cease-fire and surrender agreement in good faith, only to see it derailed by American bombing and strafing by AC-130 gunships through the night and a heavy barrage early in the morning, just before the surrender was supposed to take place.""",0,1
"Tocqueville sensed (and through his study, confirmed) that the most viable political form for such a radically new sociological climate was democracy , whose image he found in the American republic.",0,1
weakness of democracy,0,1
"Lobbying key people, including Government leaders, on pertinent and practical issues of peace building and peaceful co-existence.",0,0
"In connection with the development of the Political Appointment System, the Civil Service Bureau (""CSB"") has committed to issuing a Civil Service Code that sets out the values and standards of conduct which civil servants are expected to uphold, and the framework within which civil servants are expected to work with politically appointed officials under the expanded Political Appointment System.",0,0
"Whether itâ€™s working to re-authorize the Bill Clinton Gun Ban â€“ which banned an entire class of semi-automatic hunting and sporting rifles from citizen ownership â€“ to conspiring with Sarah Brady in another power-play to strip gun owners of their rights, or hob-nobbing at Democrat White House receptions with the freedom-hating media and left-wing elite, Mike Castle has made a career of supporting gun control.",0,0
Hence the humor in the NRA seemingly supporting guns by not supporting guns.,0,0
"That, plus the fact open carry tells any actual bad guy who the first victim should be makes me avoid them like the plague.",0,1
Winning is not pandering to gun controls moral indignity when they are willing to sacrifice others.,0,1
San Joshas been the capital of Costa Rica and the seat of its democratic government since 1823.,0,1
MITs ThinkCycle Project (currently offline Oct 8/08) is described here in the context of how the idea might play out in a land grant university.,0,1
"For example, in a 1984 case,[59] the Washington Supreme court determined that a murderer's ownership of a Colt CAR-15 semiautomatic rifle (an ""assault weapon"" under current formulations) could not be used as a death penalty enhancement because to do so would unnecessarily "" chill "" or penalize the assertion of the constitutional right to bear arms .",0,1
The taller one has a gun tucked into his waistband,0,0
"Even as democracy claws its way into the kingdoms and autocracies of the Old World, the reality for us here in Mooresville is an economic one.",1,1
"Umbridge is the inexplicable sort of bureaucratic evil that insists that the building canâ€™t be on fire while the room is filling up with smoke, and smiles at you as if daring you to contradict her.",1,1
Poverty is the worst form of violence.,1,1
Some non-citizen voting proposals would require three years as a legal resident saving a mere two years before naturalization and the vote.,0,0
"He says conventional surveys look at responses from random samples of voters, and are therefore more likely to reflect the issues at the heart of the election , whereas the issues raised in tweets are a reflection of just thatâ€“the topics raised by voters with Twitter accounts and the time and inclination to comment on the election.",0,1
"Category I, ""Firearms,"" includes nonautomatic and semiautomatic firearms to caliber .50 inclusive, combat shotguns, shotguns with barrels less than 18 inches in length, and firearms silencers and suppressors.",0,0
"Consumption Of Farmed Fish Can Help Sustain Wild Salmon, Confirmed - 1/13/2009 Salmon of the Americas, an ocean farmed salmon trade association, recently announced that the consumption of farmed salmon could help increase the sustainability of the wild species.",0,0
"Whatever your aspirations, needs or budget there is a dream trip to Ireland to suit you:",0,0
Q: What did you think about the opinions on e-cigarette regulation in Lancet Respiratory Diseases?,0,0
We had every reason to believe the Republicans would at least begin the process of rolling back the all-intrusive government monster .,1,1
And that has a lower murder rate than texas and many other states with carry and conceal and more relaxed gun laws .,0,1
Common sense dictates that the gun does not pull the trigger.,0,1
"The family bought an apartment on the Rio della Guerra, between Santa Maria Formosa and San Marco, and leapt into ""the bizarre bureaucratic hurdle race that buying property in Venice entails.""",0,1
What was the first enacted gun control and why?,0,0
The shooter was buzzed in with two huge guns (the huge guns part was from the news media).,0,0
"All texts, photographs, logos, music and artwork are protected by copyright laws .",0,1
"Poverty extinguishes hopes, ambitions, dreams and aspirations.",1,1
"Iâ€™m not sure that glorifying the wealthy , as I understand her claim, is any worse than farm boy is secretly heir to throne.",0,1
Ben Swann Truth In Media Republicans Vote to Renew Gun Control Bill - US News Some Republicans say gun control should be debated Delaware Senate Race: A Kamikaze Republican and the Tea Party - ABC News benswann.com/republicans-kill-pro-second-amendment-bill-in-tennessee https://answers.yahoo.com/question/i...2161628AAiuVPq,0,0
"Not everybody has parents wealthy enough to finance their children's education but a lot a students from lower income families are brilliant, have a lot to offer given the advanced training a college education affords and can themselves one day be wealthy and contributing to society as doctors, nurses, engineers, etc.",0,0
There is no regard for the underserved or populations that can least afford damaging taxation for the sake of keeping massive governmental infrastructures.,0,1
Are there really U.S. politician who would support firearm seizures ?,0,0
"New Study Shows Florida's ""Model"" Concealed Carry Law Puts Guns Into The Hands Of Criminals (11/01/95)",0,0
"All this rejected it is easy to understand that no place is left for Christ, for the Church, for grace or for anything that is above and beyond nature; in one word the whole edifice of faith is shaken from top to bottom.",1,1
"But of course, since a flat federal tax doesn't exist in the US or any western democracy, your taxation ' barometer' is utterly asinine on its face.",0,1
"In response to the article posted on this forum(ezboard) that with more guns well have less crime, I would like to express my views on how more guns can destroy our country.",1,1
"We have about 13,000 more people (and strong gun rights ) yet we have less Violent Crime, Rape, Murder, Car Theft, Larceny, Robbery and Aggravated Assault by an average of up to 4 to 1.",0,1
Republic welcome,0,0
"As Obama spoke, during an appearance to discuss his budget at Powell Elementary School in the District, Kerry delivered the same message during a visit to Kiev, where he announced U.S. assistance of $1 billion in loan guarantees to help the Ukrainian government .",0,0
The NRA's pill is hard to swallow when they flat out ignore Class III issues and use the money you donate them to send you cheap trinkets and junk mail.,0,1
"Recognizing that the issues raised in the motion were ""of immense constitutional depth and seriousness,"" the motion judge reported two questions to the Appeals Court:",0,1
That is the price of democracy .,0,1
The beliefs hold no truth for the present time and it helps to stop this self-criticism.,0,1
"The station 's ""Big Read"" campaign is funded by the National Endowment for the Arts.",0,0
"Consequently, one cannot afterwards evade the fact that the Council's teaching can be, and in view of today's circumstances, must be judged in the light of the constant and universal Faith of the Church - which no Council, Ecumenical or not, can contradict.",0,1
"Hopefully those 300,000 gun owners stand firm .",0,0
"Alas, no one did, and my extra $1.50 slipped right past would-be parkers and into the pocket of the city council â€”or whoever it is.",0,1
"Following the signing of the Chapultepec Peace Accords in 1992, the FMLN converted itself from a guerrilla army into a political party, and Handal served as its general coordinator.",0,0
You'd be VERY hard pressed to find any college that allows firearms and even less likely to find a lesser expensive state college or university.,0,0
"Quinine, a malaria treatment , is extracted from the bark of a tropical cinchona tree.",0,0
"Gun sights , gun parts, magazines, slings, sling mounts, tactical gear, trigger systems.",0,0
"While few people would agree that the computer held beliefs , treating the computer as if it did (e.g. that the computer believes that taking the oppositions queen will give it a considerable advantage) is likely to be a successful and predictive strategy.",1,1
Thereâ€™s no participation of active architects from the city into these academic realms because the bureaucracy kills it.,0,1
The aim of training on the punch bag is to develop powerful strikes with the hands and feet.,0,0
"[0003] The tension between the wide availability of guns due to the right to bear arms and the vulnerability of guns to theft and misuse has resulted in many types of gun locks, racks, and cases to secure the guns.",0,1
Gun violence in America is a national plague that we urgently need to eradicate.,1,1
"Though celebrated by some as a sane approach to insane gun violence , the law is also criticized by others as an infringement on the 2nd Amendment right to bear arms and as unnecessary because there are already sufficient laws for these circumstances.",0,1
"N the end, that is why it's important to adjust our attitudes to government, as well as to adjust government .",0,1
"Oh, what a wonderful woild it would be (with apologies to Louis Armstrong), if only we could live it according to Doctor Reynolds, the grand wizard of gun ownership .",1,1
"This sort of one-sided anger is almost a default setting for many groups and individuals, if only because it is easy to be angry at a sovreign democratic nation-state, while being mad at a shadowy terrorist organization carries with it a certain unsatisfying abstract quality.",0,1
Guns are dangerous !,0,0
â€œSenders can show support or sympathy with post-abortion e-cards â€,0,0
"by Steve Ragan - Jan 28 2010, 19:34 Oklahoma tax domain offering tax help and Malware.",0,0
Why Lopezes not on BIR list of top taxpayers explained,0,0
"Relieved of the burden of wealth and responsibility, they walk out alone into the Deep Desert, never to be seen again.",1,1
"LEXIS 26000 (9th Cir. 2011),Â cert deniedÂ 132 S. Ct. 1816 (2012) (rejecting Second Amendment challenge to conviction for conspiracy to deal firearms without a license in violation of federal law);Â United States v. Gilbert, 286 Fed.",0,1
"If the taxes and interest continue to go unpaid, the tax lien holder has the right to foreclose on the property.",0,0
"The leaves have been used in traditional medicine in Cayman, being boiled in combination with leaves of Broadleaf, Velvet Leaf, Vervine and other herbs to make a medicinal tea to treat measles , prickly heat and whooping cough.",0,0
"The ""gateway drug"" of ""gun rights"" Gun rights are a primary gateway drug for liberty.",0,1
"Preliminary Report #1, Oct. 10, 1952: script and scenario for the atomic bomb blast over the west/south elbow of Pacific Street.",0,0
Sometimes waste management systems become stuck due to the nature of that which is being detoxified; during such times herbs will assist in increasing bowel or urine function to assure that detoxification does not stop in the act of ascension.,0,0
SOmething different to bear arms in the real 2A because of CONTEXT!!!!!,0,0
Rates include 7% VAT tax and 10% hotel service charge.,0,0
"As he reminds us, â€œ Killing an insurgent today may be satisfying, but if in doing so you convince all the members of his clan to fight you to the death, youâ€™ve actually taken three steps backwards.â€",0,0
In Saskatchewan my dream showed all were brothers and took wheat and put it into stooks.,0,1
"Thankfully, these factors are dramatically lowering crime rates worldwide despite the massive quantity of guns in the United States and elsewhere.",0,0
"Sign up for the CWP's e-mail newsletter, ""Wealth and the Commonwealth,"" and stay informed about the latest news, research and trends in the areas of wealth and philanthropy.",0,1
"(I think the so-called ""nanny state"" here in the USA means cradle-to-grave government supervision, supported by blistering taxes .",0,1
"When it is said, for instance, in a popular work, that the air and gas on Jupiter are as thick as tar or honey, and that from the point of view of spiritual science this is a grotesque idea - the turn of phrase which I used was intended to convey its grotesqueness - one can from the standpoint of the science of the present day certainly answer: do you not know that modern physics can produce air of such thick condition that it will be as thick as tar or honey?",0,1
"We are actively recruiting people from many fields to give us the fresh perspective needed to generate exceptional, innovative ideas .",0,1
Poll: Majorities Say Income Gap Too Wide,0,1
"Instead of celebrating capitalisms virtues, we offer it grudging acceptance, contemptuous tolerance, but only for its capacity to feed the insatiable maw of socialism .",1,1
"Anyways, enjoy your election as much as we did here.",0,1
"What, is there some kind of gun ownership competition between the races out there?",0,1
so why don't you enlighten us with your ENJOYMENT THEORY of the 2A again?,0,1
"Howard Gardner's interest in ' deep understanding ', performance, exploration and creativity are not easily accommodated within an orientation to the 'delivery' of a detailed curriculum planned outside of the immediate educational context.",0,1
"Crowd together ye culprits under the NRA sunshine and back together to avenge the fearsome, petite wildlife biologist, ecologists and other fey and limp wristed eco-honchos.",1,1
One hundred years ago Denver hosted another national Democratic convention .,0,0
"Shapur believed these accusations, and at first imposed intolerably oppressive taxes upon the Christians.",0,1
"If everyone on this planet was a liberal, an enthusiastic supporter of the free market , then that would be the end of the matter.",1,0
"His Nationalist party, however, failed to receive popular support in the Puerto Rican elections of 1932.",0,0
"Login Our democracy is a marriage , and weâ€™re treating it like a one-night stand.",1,1
"Still the deepening financial crisis is pushing the functional poor into complete destitution, precisely will this stimulus proposal encourage them to?",1,0
"No strong supporter of gun rights is going to vote for candidates who promote gun control under a different guise.""",0,0
"In a settled society, government exacts tribute from everyone that works or buys and sells.",0,1
"It probably helped a bit but not like how Midway hoped it would, they had VERY high hopes for this game but didn't deliver in the millions of copies moved figure.",0,0
Let us help you choose a reliable host that suits your needs.,0,0
Gun extremists finally go too far: What will make the NRA realize theyâ€™ve lost America?,1,0
"ALEC â€” the well-funded defender and promoter of crony capitalism, desiccated democracy , political opacity and unaccountability as well as the socio-political environment which nurtures economic predation.",1,1
We call on Wal-Mart to immediately stop the sale of handgun ammunition .,0,0
"Through land claim and self-government agreements and devolution to territorial governments, Indian and Northern Affairs Canada (INAC) continues to transfer responsibility and control over lands, resources and the environment to Aboriginal people and Northerners.",0,0
"And even if he were, the Second Amendment is still the law of the land .",0,1
Do they want tariffs on foreign goods /services?,0,0
"We move on to the first part of the book, modestly entitled A Buddhist View of Language.",0,1
Flexibility in treatment of taxation and VAT,0,1
"The recently observed climate change is attributed to an accelerated greenhouse effect , caused by a boost in the levels of these gases in the atmosphere.",0,1
"So here, I'll give you the reference again, and cut-and-paste it so you can rub your nose in it: (Reuters) - Most gun owners - even current and former members of the National Rifle Association - support some firearms ownership restrictions including criminal background checks for prospective gun buyers, according to a poll commissioned by an anti-gun lobbying group .",0,0
He got his little taxation victory over the so called fiscal cliff when they raised taxes on people making over $400K but he got kicked in the balls on any tax highs for the sequestration.,0,1
But are the layoffs really happening or is it just a post-election legend ?,0,1
TX: Anti-Gun Control Laws: How Texas Has Protected 2nd Amendment,0,1
"As we all celebrate our youth, as Kenyans we ought to rethink about roles that we are to play in society before reaching democratic menopause as some of our leaders have.",1,1
"A. For five (5) years after the last date of dissemination of a notice required by this order, a print or electronic copy in HTML format of all documents relating to compliance with Parts IV through IX of this order, including, but not limited to, a sample copy of every information collection form, Web page, screen, or document containing any representation regarding respondent's information collection and use practices, the notice required by Parts IV, V, and VII, any communication to third parties required by Part VII, and every Web page or screen linking to the Federal Trade Commission Web site.",0,0
"At first, its a good idea to nail down a sketch in line art, putting most of the creativity in the drawing.",0,0
taken to the compost site or set out for curbside collection during any of the publicized municipal collection dates .,0,0
"(4)Â In setting the feed-in-tariff rates in accordance with subsectionÂ (1) or (2), the Minister may take into account:",0,0
Emphasis on broadening understanding of curriculum problems and their application to teaching in nursery schools and kindergarten.,0,1
"Motioneven if it is only for a short time each dayhelps the patient with chronic kidney disease feel better, stronger and more in control of their health.",0,0
"It found no takers among Iranian democrats, but it did lead to the emergence of dozens of newly minted â€œIranian democratic groups ,â€ each vying for a piece of this largess.",0,0
"What has this spending done, but enslave taxpayers to a large bill?",0,1
Life in the 1920's and 30's was full of excitement and sweltering wealth .,1,1
The former is affected by income and capital flows ; the latter refers only to goods and services.,0,1
"On March 5, 2003, The second remedial education program was established for another group of 300 over aged girls and the third remedial education program started May 2, 2003 for another 500 students.",0,0
"Almost certainly no, but I hate people that argue guns are their god given right and that somehow gun ownership eclipses any other rights under our system of governance, even though its absolutely subject to the same methods of change and repeal as the remainder of our Constitution.",1,1
"But if a movie theater is going to ban lawful guns, then it would seem to me they take on a certain responsibility to make sure unlawful guns aren't there either.",0,0
Are suburbs the new site of poverty ?,0,0
Asset building cannot quickly put out the flame of poverty and economic despair.,1,1
"But the huge divide is the general rift between the city's poorer east side, which is in large areas nearly 100% African-American, and its wealthier west side (west of Rock Creek), largely white.",0,0
"Eremenko, AV and Bauer, CG and Makower, A and Kanne, B and Baumgarten, H and Scheller, FW (1998) The development of a non-competitive immunoenzymometric assay of cocaine .",0,0
Governmental regulations burdened the producer.,0,1
"Some experts recommend yearly anal Pap tests for gay, bisexual, and HIV-positive men , since anal cancer is more common in these groups.",0,0
"Similarly, to those who said phones would follow the arrival of wealth , he replied that wealth would flow from the arrival of phones.",1,1
Gun banners clearly are part of Obama's administration though-Biden was the most anti gun senator prior to being elevated to vice douche bag,0,0
"As Chapman (1998a, p. 3) notes regarding the passage of Proposition 13, ""For the first time in the state's history, the state was put in charge of allocating the proceeds of the locally levied property tax , with the rate and base defined by the statewide initiative.""",0,0
"For those crimes, firearms privileges may be restored by application to the Idaho Commission for Pardons and Parole five years after the date of final discharge.",0,0
"This group, founded by three determined mothers in the Tucson area, recently made national news by getting a bill passed through congress that requires insurance companies to cover the use of elemental formulas in the treatment of eosinophil-associated gastrointestinal disorders.",0,0
"Stealing your purse or wallet to obtain social security cards , credit cards, drivers licenses, etc.",0,0
Weber's failure to forecast correctly the current decline of bureaucracy in American society is only one of the shortcomings of his theory.,0,1
"This trend is due to recent high levels of immigration, new federal laws regarding immigrants and public benefits, and immigrants' fears about anti-immigrant sentiment and where it might lead.",0,0
I hoped my previous letter to the editor would make one think and get involved with this taxation Band-Aid and address the shortfall wound itself.,0,1
The Economist: Democracy Index,0,0
"The risk for contracting Lyme disease in the United States is highest in the coastal region of southern New England, the mid-Atlantic, and the Great Lakes.",0,0
"Taken from the band's debut album, ""Grown-Ups,"" the song finds singer/guitar-player Ben Sidall's charming delivery and plangent chording aided and abetted by some upbeat horns and a simple, propulsive beat reminiscent of British invasion bands like the Kinks and Small Faces.",0,0
Hans Renold Co. introduced the patented feature of the solid bush.,0,0
small piddling in taxs cant you understand You like the rest of the professional wailers for the poor downtrodden taken advantage of corportations and super rich just gloss over all the americans they have put out of work...out of greed....you dont address that other,0,0
We are also interested in identifying the p75NTR signalling pathways and the intracellular proteins with which it interacts to gain an understanding of how p75NTR works in the normal and diseased brain.,0,0
Some books Shaun mentions: The High Price of Materialism Alone Together Fables of Fortune ...and Shaun will be in Uganda with some of our favorite podcast buds!,0,0
"""Press freedom is the thermometer of democracy .",1,1
"Search All NYTimes.com Archives Florio Plans An Assault On Poverty In the Cities By PETER KERR, Special to The New York Times Published: January 15, 1990 Governor-elect James J. Florio envisions an aggressive administration that will experiment with new approaches to protecting the environment and begin an assault on urban poverty.",0,0
Maggie Gallagher suggests the law is likely is unconstitutional and would fail to block same sex marriage :,0,1
In which language you prefer to receive election materials - language choices will vary by county.,0,0
"In Germany, the poor children of an upstanding peasant family deal with the poor children of a non-upstanding family of beggars .",0,0
Worldwide the estimates are that more than 43 million abortions occur in a year.,0,0
MILLER: Oâ€™Malley emails licensed hunters to push gun control,0,1
The site of a major Buddhist shrine and stone carved stupa dating from the the Mauryan Period.,0,0
"If we cave on ""saturday night specials"" the parasites of gun control will have to find the next ""host"" in something else.",1,1
You are aware we were talking about poverty rates pre-and post New Deal/ War on Poverty .,0,1
"In this regard, noted Barkey, the Kurdish issue could be the Achilles' heel for the Turkish government , and could be used by the military to agitate the nationalist constituency in Turkey if the government isn seen responding forcefully.",0,1
America just digs its ersatz-democracy hole deeper with these nationalized political parties that preclude real choice at the polls.,1,1
"Find a few interesting but challenging theoretical papers on a coherent topic, and write up an exposition that synthesizes their ideas .",0,1
The developments in the field of religion after Enver Hoxha's death in 1985 suggest a very slow liberalization.,0,1
It stays on the college campus and the money stays in the Israeli market.,1,1
But the casual acceptance of the way business is done in our avaricious democracy -- the casual cynicism of it all - - really does matter.,0,1
My strategy was to ride a conservative ride holding back.,0,1
"If you believe you are a victim of copyright infringement , or have otherwise discovered an infringement on an Envato Marketplace, provide:",0,1
"Of the college's current department chairpersons , who has served in that post the longest?",0,0
"But the court is a product of a democracy and represents, with sometimes chilling precision, the best and worst of the people.",1,1
"The allergic response starts when the immune system (which is designed to protect the body from harmful material) mistakes perfectly harmless materials (such as pollen and dust) for potentially threatening "" invaders .""",0,1
"They relieved the poverty of the barbarians, honored their merit, and recompensed their fidelity.",0,1
"In our country, and elsewhere, just as we expect our democracy to work for us, we have to work for our democracy.",0,1
"But a growing body of research has revealed an unfortunate aspect of the human psyche that would seem to disprove this notion, and imply instead that democratic elections produce mediocre leadership and policies.",0,1
Itâ€™s like putting a poverty beast out of its misery.,1,1
"Then, from the time of Jesus and the origins of the church up to the Constantinian revolution of the early fourth century A.D., Skaraune offers us fascinating snapshots and analyses of the interactions, the arguments and the shaping influences of Judaism in the life, creed and practices of the church.",0,0
"In October 2006, the Inter-American Court of Human Rights ruled in the case of Claude Reyes et. al. vs. Chile that Article 13 of the American Convention of Human Rights provides a human right of access to government information as part of its guarantee of freedom of thought and expression.",0,0
"In so doing, they are defying the will of the people, their constituents, 70% or more of whom are decent and wise enough to see that democracy acquires its energy from choice.",1,1
Building a Forever Marriage with Cindy Rushton,1,1
Unauthorized duplication is a violation of copyright laws .,0,0
Volunteer brings the Eucharist to Roman Catholic patients and families under the direction of the department of pastoral care.,0,0
"Keeping your cat indoors and neutering or spaying are essential elements for maintaining a healthy companion, and most importantly will extend the life expectancy of your cat .",0,0
From the FFFâ€˜sÂ April 2014Â issue of the Future of Freedom â€“ Foreign Aid Clobbers the Third World by James Bovard The U.S. government loves to preen about its generosity to the worldâ€™s downtrodden.,1,1
"Well, if you are, let me introduce you to another great little idea which may seem unnecessary but which will surely transform your garden into a truly spectacular place to spend time.",1,1
"In this case, the new election shall be held not later than in six months after the official announcement of the results of the previous election .",0,0
"Not only did she come up with some lovely ideas for family members, she actually got started making some of them.",0,0
"""Information technology continues to play a critical role in creating efficiencies, and it remains at the heart of everything we are doing to provide government service to Michigan citizens,"" said Michigan Gov. Jennifer M. Granholm.",0,0
"In order to realize this system of recycling , [ the government ] considers the recyclability and distribution of individual goods and products and thus takes actions as follows:",0,0
"A claim that people are being dishonest since there are background checks when in reality you can purchase a firearm without background checks. post 2 from American It all sounds good till you come with some silly gun control measure that makes you feel good, but doesn't work.",0,0
Important: All images and publications offered for sale on this website are protected by Copyright Law and the Berne Convention.,0,1
"Within ten days after an election or primary, the municipal clerk shall file with the Secretary of the State a statement, on a form to be prescribed and provided by the secretary, setting forth the number of absentee voting forms received from the secretary, the number issued to applicants for absentee ballots and the number remaining unused, and an explanation of any discrepancies.",0,0
"Again, the Second Amendment itself is a notable example , referring to the ""well regulated Militia"" but granting the ""right"" to ""the people.""",0,0
"When former Clinton White House budget director Franklin Delano Raines was robbing the American taxpayer blind; at Fannie Mae; by using Enron style accounting irregularities which included the shifting of losses so he could collect over $50,000,000.00 in bonuses, did you blow the Big Government regulation whistle Cenk?",0,1
"But there were a king and a queen, no democratic affinities",0,0
"For any government, the primary source of funding is taxation , whether that be income tax, or indirect taxation (such as sales or value-added tax).",0,1
More guns equals more gun deaths.,0,0
"I get fried when ANY gov't is trying so hard to alleviate gun ownership , no matter WHERE it is. skuld",1,1
"For a basket is only a visual representation of a song .""",0,0
"They think that by choosing their leaders, they will be freed from the witch of poverty . But there is also the merry side of election, it is fiesta time. Filipinos have a chance to see these politicians hibernating on their air conditioned chambers called congress and senate shaking hands with ordinary people under the bludgeoning heat of the sun. The thinking is...there is hope in election. Hope for the politicians to recoup their expenses.",1,1
"The DMCA requires that a host act ""expeditiously"" to remove infringing materials but I haven't seen any hard definition for what that means.",0,0
"Ballard Spahr Andrews & Ingersoll LLC, provides careful instructions on your rights as an employer and procedures to follow when a government agency visits or calls regarding Social Security MisMatches, including how you should respond if non-governmental third partiesÂ contact you seeking information.",0,0
"So then, what does the second amendment protect ?",0,1
Discuss the dynamic process of building wealth and financial security while making new friends.,0,1
"At the most basic level, we understand that population growth can bring more energy consumption and place more pressure on the forests that absorb carbon dioxideâ€”trends that can contribute to growing emissions of carbon dioxide and the other greenhouse gases responsible for climate change.",0,1
"A Tax Policy Center review of the proposal, released Jan. 8, said the $3,000 worker credit faces a problem in that it favors expanding industries over those that are contracting due to a reduction in demand.",0,0
It is because of you and Craig that C/ conservative voices are being heard and listened to in greater numbers.,0,0
"In certain circumstances, of course, poverty is not a curse - just have a look at some of the world's wealthier folk.",0,1
"LitR, a new transcriptional activator in Vibrio fischeri, regulates luminescence and symbiotic light organ colonization .",0,1
"Progressive taxation fights against rising income inequality and against market volatility, and that is why every advanced nation has some form of progressive tax code.",0,1
"Though nominally a Catholic, Hitler â€“ like previous generations of nationalists â€“ revealed a preference for the content of German Protestantism, which, from the mid-19th century had given rise to a particular type of theology based on the idea of the â€˜nationâ€™ (and, by extension, the â€˜raceâ€™) as one of the Orders of Godâ€™s Creation; such ideas would feed directly into the Nazi vision of the sacred nature of the German national identity.",0,1
"D Squaredâ€™s unusual ability to view tax strategies from â€œoutside the boxâ€ allows them to see an engagement from both a 30,000-foot level and also enables them to get down into the tax weeds , when necessary.",1,1
"Doctors for Gun Control , by Robert A. Levy",0,0
"If people do not adequately deal with Satan and sin in this life, they will be held in a temporary state called a prison, and wont get out until they have satisfied their entire debt to God.",0,0
That taxation is a reflection of the size and scope of Government.,1,1
"Samantha Fisher, a 21-year-old waitress from Oak Lawn and visitor of Taste of Chicago, described Chicagoâ€™s elevated gun violence over the holiday weekend as simply â€œcrazy.â€",0,1
"You sanctimoniously want to prevent innocent, law abiding, decent people from aquuring firearms for legal purposes, but ignorantly provide no alternative.",0,0
Government Forms,0,0
"We do not charge sales tax for orders in the lower 48 states with the exception of California, where standard sales tax rates apply .",0,0
"The birth of Gun Control dates back to the control of the just freed slaves, just as the Ku Klux Klan was designed to control blacks in the south.",0,1
"However, to counter your argument further, many on the Olympic Peninsula have Kitsap as their only major shopping option and already have no say in the taxation level .",0,1
For me guns relieve stress.,0,1
"This week the gun lobby won , and shouted down the rest of America.",1,1
"While a visitor might well sense such things in the course of a daytime visit, it's only when the sun sets that you take full possession of a Wright house and start to imagine what it would be like to live there around the clock.",1,0
Yellowstone quakes raise explosion fears,0,1
Politics of the 2nd amendment clouds the fact that there are â€“out thereâ€“ many people who believe in the 2nd amendment â€“yet also do not enjoy a constant barrage of right wing propaganda.,0,1
"NOW let's address those ""rises in the murder rate in England and Australia after gun ownership was LIMITED (but not banned)"" Screen Shot 2012-12-20 at Thursday, December 20, 5.45 PM.jpg See that?",0,1
"Here was the answer to the building historian dream , an absolute dating process accurate to a single year, if not the season the tree was felled.",0,0
"You not standing by them is a slap to their face, and a slap to the face of the private citizens standing behind the gun control curtain .",0,1
"Although nobody ever went broke banking on the stupidity of taxpayers and voters, there are fluctuations to how much crappy contracts you can milk from them ... so why not get yourself 3 Billions $ welfare, for Israel and Egypt who both receive aid, which will never change because the Holy Land war will maybe never end and even then calling to cut this aid will be met by cries of Anti-semitic racist.",1,1
Government reward scheme for good drivers 1,0,0
"Crimes with guns went up in Britian, Australia, Canada and in certain states in the US after the banning of legal guns owned by non criminal citizens.",0,0
"Help to protect intellectual property , seek finance, undertake market research, recruit the right people, train them, update their skills, get technical advice and solve problems that are holding you back, get access to the right facilities and get good, honest, business advice.",0,1
"These methods include aerial bombing of civilian targets, and most modern technological warfare itself where the ""enemy soldiers"" (and often civilians) are targeted by weapons fired from a great distance, without the warrior being at risk, and able to personally confront the enemy.",0,0
"And don't get me started on the giant radioactive ants or the laxative ray gun .""",1,0
"Since guns are more lethal than other weapons (knifes, etc.), crimes will be less lethal, and the murder rate will go down.",0,1
